beta,gamma,Nr,R*,dP*,Theta*
0.2025,3.525,10.0,0.7269009159967436,0.12887294777689218,0.8069099806171902
0.2025,3.5375,10.0,0.7271329521227485,0.1284489144460104,0.8068612173540215
0.2025,3.55,10.0,0.7273683225782033,0.12803012176077058,0.8068291466337006
0.2025,3.5625,10.0,0.7276068419976511,0.12761650754877427,0.8068133431157822
0.2025,3.575,10.0,0.7278483196564303,0.12720800845274988,0.8068133677767313
0.2025,3.5875,10.0,0.7280925598175726,0.12680456000045182,0.8068287684579444
0.2025,3.6,10.0,0.7283393620819616,0.12640609667255143,0.8068590804649586
0.2025,3.6125,10.0,0.7285885217275712,0.12601255197735667,0.8069038272245986
0.2025,3.625,10.0,0.7288398300597867,0.1256238585237244,0.8069625209997813
0.2025,3.6375,10.0,0.7290930747530073,0.1252399480875451,0.8070346636503039
0.2025,3.65,10.0,0.7293480401983591,0.12486075169289014,0.8071197474486178
0.2025,3.6625,10.0,0.7296045078507565,0.12448619967889837,0.8072172559317441
0.2025,4.5,4.0,0.7420148886599869,0.08331513161184011,0.7736211237252659
0.2025,4.5,6.0,0.7363170033754377,0.09389583348814112,0.7918948037736995
0.20500000000000002,3.25,10.0,0.7227100773530157,0.14042284117512105,0.8126116954933134
0.20500000000000002,3.2625,10.0,0.7228327371754827,0.13987015369453443,0.8121260276464723
0.20500000000000002,3.275,10.0,0.7229612447761762,0.13932371417713857,0.8116623960907925
0.20500000000000002,3.2875,10.0,0.7230955460408636,0.13878349295329945,0.811220717682179
0.20500000000000002,3.3,10.0,0.7232355817067564,0.13824945883889858,0.8108008950350196
0.20500000000000002,3.3125,10.0,0.7233812872509515,0.13772157913673908,0.8104028161617601
0.20500000000000002,3.325,10.0,0.7235325927865331,0.13719981963634476,0.810026354116978
0.20500000000000002,3.3375,10.0,0.7236894229559845,0.13668414461516526,0.8096713666709893
0.20500000000000002,3.35,10.0,0.7238516968292459,0.1361745168377728,0.8093376960072197
0.20500000000000002,3.3625,10.0,0.7240193278026679,0.13567089755686615,0.8090251684519215
0.20500000000000002,3.375,10.0,0.7241922235029357,0.1351732465180916,0.8087335942244207
0.20500000000000002,3.3875,10.0,0.7243702856914016,0.1346815219538161,0.808462767245443
0.20500000000000002,3.4,10.0,0.7245534101761578,0.13419568059055917,0.8082124649673782
0.20500000000000002,3.4125,10.0,0.7247414867187318,0.1337156776499971,0.8079824482593881
0.20500000000000002,3.425,10.0,0.7249343989511307,0.13324146684956562,0.8077724613389217
0.20500000000000002,3.4375,10.0,0.7251320242893808,0.13277300040547285,0.8075822317494957
0.20500000000000002,3.45,10.0,0.7253342338508173,0.13231022903892578,0.807411470396977
0.20500000000000002,3.4625,10.0,0.7255408923709644,0.13185310198215627,0.8072598716415513
0.20500000000000002,3.475,10.0,0.7257518581227806,0.13140156697721572,0.8071271134420068
0.20500000000000002,3.4875,10.0,0.7259669828376953,0.1309555702968646,0.8070128575689232
0.20500000000000002,3.5,10.0,0.7261861116403364,0.1305150567473846,0.8069167498634242
0.20500000000000002,3.5125,10.0,0.7264090830238389,0.13007996969689956,0.8068384205475407
0.20500000000000002,3.525,10.0,0.7266357289209852,0.12965025110148765,0.8067774845638228
0.20500000000000002,3.5375,10.0,0.7268658749025488,0.12922584155479352,0.8067335419350624
0.20500000000000002,3.55,10.0,0.7270993404763594,0.12880668033322196,0.8067061781541096
0.20500000000000002,3.5625,10.0,0.7273359394191256,0.128392705467444,0.8066949646252991
0.20500000000000002,3.575,10.0,0.7275754801287122,0.1279838537980351,0.806699459146236
0.20500000000000002,3.5875,10.0,0.727817765971446,0.12758006105059683,0.8067192064755049
0.20500000000000002,3.6,10.0,0.7280625956347191,0.12718126190445103,0.8067537389317381
0.20500000000000002,3.6125,10.0,0.7283097634785317,0.12678739005852185,0.8068025770693255
0.20500000000000002,3.625,10.0,0.7285590598841027,0.12639837830947023,0.8068652303918125
0.20500000000000002,4.5,2.0,0.7597246866508662,0.07646881176492373,0.7802597840990378
0.20500000000000002,4.5,4.0,0.741859664699701,0.08348615128572986,0.7732745793550339
0.20500000000000002,4.5,6.0,0.7360385891628214,0.09430966299896473,0.7915788655947281
0.20750000000000002,3.2125,10.0,0.7221768001493656,0.14293441331203346,0.8139499547418764
0.20750000000000002,3.225,10.0,0.7222798628118837,0.14236229943182732,0.8134044214853546
0.20750000000000002,3.2375,10.0,0.7223889095159959,0.14179651631975104,0.812881068021644
0.20750000000000002,3.25,10.0,0.7225039004361572,0.14123703912681074,0.8123798480542826
0.20750000000000002,3.2625,10.0,0.7226247908997757,0.14068384147426274,0.8119007021693188
0.20750000000000002,3.275,10.0,0.7227515312878778,0.1401368954546178,0.8114435574575876
0.20750000000000002,3.2875,10.0,0.7228840669286017,0.13959617163766705,0.8110083271345985
0.20750000000000002,3.3,10.0,0.7230223379907733,0.13906163906485774,0.8105949101629533
0.20750000000000002,3.3125,10.0,0.7231662793748733,0.13853326525893475,0.8102031908947327
0.20750000000000002,3.325,10.0,0.7233158206078354,0.13801101621650852,0.8098330387311812
0.20750000000000002,3.3375,10.0,0.7234708857340955,0.13749485641629045,0.809484307793078
0.20750000000000002,3.35,10.0,0.7236313932109592,0.1369847488136697,0.8091568366285162
0.20750000000000002,3.3625,10.0,0.723797255807149,0.13648065484653804,0.8088504479403679
0.20750000000000002,3.375,10.0,0.7239683805018389,0.13598253443368305,0.8085649483500326
0.20750000000000002,3.3875,10.0,0.7241446683879265,0.13549034597880527,0.8083001281990128
0.20750000000000002,3.4,10.0,0.7243260145768549,0.1350040463681079,0.8080557613890224
0.20750000000000002,3.4125,10.0,0.7245123081066922,0.13452359098074151,0.8078316052689223
0.20750000000000002,3.425,10.0,0.7247034318536351,0.13404893368177395,0.8076274005644078
0.20750000000000002,3.4375,10.0,0.7248992624431854,0.13358002683604966,0.8074428713646491
0.20750000000000002,3.45,10.0,0.7250996701662166,0.13311682130638203,0.8072777251564629
0.20750000000000002,3.4625,10.0,0.7253045188965885,0.13265926646580573,0.807131652917689
0.20750000000000002,3.475,10.0,0.7255136660145476,0.13220731020802148,0.8070043292654102
0.20750000000000002,3.4875,10.0,0.7257269623408023,0.1317608989528193,0.8068954126598608
0.20750000000000002,3.5,10.0,0.7259442520947192,0.13131997767419892,0.806804545661913
0.20750000000000002,3.5125,10.0,0.7261653729054873,0.1308844899222634,0.8067313552321901
0.20750000000000002,3.525,10.0,0.7263901558987402,0.13045437785495517,0.8066754530709599
0.20750000000000002,3.5375,10.0,0.7266184258823517,0.13002958227782624,0.8066364359889666
0.20750000000000002,3.55,10.0,0.7268500016104597,0.1296100427026893,0.8066138863183414
0.20750000000000002,3.5625,4.0,0.7397382898410411,0.10525167099439756,0.773552818633003
0.20750000000000002,3.5625,10.0,0.7270846960971172,0.12919569739401643,0.8066073723628879
0.20750000000000002,3.575,4.0,0.7399575491688394,0.10484411991059922,0.7735346654634777
0.20750000000000002,3.575,10.0,0.7273223169554501,0.1287864834334151,0.8066164489086971
0.20750000000000002,3.5875,4.0,0.740176196166751,0.10444144786397357,0.7735277694083695
0.20750000000000002,3.5875,10.0,0.7275626667462667,0.12838233678792058,0.8066406577886209
0.20750000000000002,3.6,4.0,0.7403939961883618,0.1040435836012413,0.7735316092496987
0.20750000000000002,3.6,10.0,0.7278055433309047,0.12798319237246356,0.8066795284958261
0.20750000000000002,3.6125,4.0,0.7406107122988025,0.10365045525007255,0.773545660304732
0.20750000000000002,3.625,4.0,0.7408261055994818,0.10326199039902921,0.7735693948963785
0.20750000000000002,3.6375,4.0,0.7410399355662662,0.10287811614536962,0.7736022828296314
0.20750000000000002,3.65,4.0,0.7412519603943412,0.10249875916755896,0.7736437918757447
0.20750000000000002,4.5,2.0,0.7597321603230652,0.07636720149979803,0.780005845856568
0.20750000000000002,4.5,4.0,0.741720949249612,0.08367192429215164,0.7729721888209187
0.20750000000000002,4.5,6.0,0.735778357518851,0.09474228628093449,0.7913059071354601
0.21,3.175,10.0,0.7217283173890333,0.1455337963315891,0.8154780390891123
0.21,3.1875,10.0,0.7218114553447217,0.14494203518730625,0.8148725851477334
0.21,3.2,10.0,0.721900672297542,0.14435667102204297,0.8142893579294305
0.21,3.2125,10.0,0.7219959421634379,0.1437776839598983,0.8137283450618928
0.21,3.225,10.0,0.7220972342378461,0.1432050525735285,0.8131895221129704
0.21,3.2375,10.0,0.7222045131248817,0.14263875388354463,0.8126728522346081
0.21,3.25,10.0,0.7223177386508784,0.14207876336634603,0.8121782857959516
0.21,3.2625,10.0,0.7224368657710845,0.14152505495813747,0.8117057600056248
0.21,3.275,10.0,0.7225618444723637,0.14097760105211715,0.8112551985399131
0.21,3.2875,10.0,0.7226926196681571,0.1404363725055069,0.8108265111708073
0.21,3.3,10.0,0.7228291310928726,0.13990133863935106,0.8104195933996714
0.21,3.3125,10.0,0.7229713131917119,0.13937246723932023,0.8100343261076455
0.21,3.325,10.0,0.7231190950148167,0.13884972455530936,0.8096705752161736
0.21,3.3375,10.0,0.7232724001075026,0.13833307530907046,0.8093281913718596
0.21,3.35,10.0,0.7234311464024494,0.13782248268778516,0.8090070096548089
0.21,3.3625,10.0,0.7235952461182472,0.1373179083500903,0.8087068493121403
0.21,3.375,10.0,0.7237646056530533,0.13681931242708256,0.8084275135301724
0.21,3.3875,8.0,0.7306018610206848,0.13318655079842037,0.8064932445903319
0.21,3.3875,10.0,0.7239391254864795,0.13632665352492934,0.8081687892352954
0.21,3.4,8.0,0.7307218062858969,0.13269816788019628,0.8062889907613588
0.21,3.4,10.0,0.7241187000819683,0.13583988872346286,0.8079304469442049
0.21,3.4125,8.0,0.730845800242732,0.13221559640394592,0.8061063331648608
0.21,3.4125,10.0,0.724303217791532,0.13535897358983867,0.8077122406467598
0.21,3.425,8.0,0.7309737192428075,0.13173878641940134,0.8059450279716718
0.21,3.425,10.0,0.7244925607668485,0.13488386216969778,0.8075139077469191
0.21,3.4375,10.0,0.7246866048667713,0.13441450700423974,0.8073351690465701
0.21,3.45,10.0,0.7248852195785294,0.13395085913323554,0.8071757287843409
0.21,3.4625,10.0,0.725088267935831,0.13349286810667754,0.8070352747263049
0.21,3.475,4.0,0.7380594982325851,0.10844714932267192,0.7736814688826223
0.21,3.475,10.0,0.7252956064569323,0.13304048199723273,0.8069134783164507
0.21,3.4875,4.0,0.7382779899008235,0.10800317167886375,0.7735766093690376
0.21,3.4875,10.0,0.7255070850906091,0.13259364741651247,0.8068099948734188
0.21,3.5,4.0,0.7384974062786906,0.10756455279602223,0.7734864105709418
0.21,3.5,10.0,0.7257225472036906,0.1321523095389747,0.806724463844894
0.21,3.5125,4.0,0.7387175357176777,0.10713122775478748,0.7734103849741446
0.21,3.5125,10.0,0.7259418296120238,0.13171641213124965,0.8066565091019379
0.21,3.525,4.0,0.7389381623641178,0.10670313061904624,0.7733480385859377
0.21,3.525,10.0,0.726164762682906,0.13128589758186698,0.8066057392798655
0.21,3.5375,4.0,0.739159066398356,0.10628019448313403,0.7732988713810214
0.21,3.5375,10.0,0.7263911705074335,0.13086070694203053,0.806571748158219
0.21,3.55,4.0,0.7393800242876103,0.1058623515186355,0.7732623777409621
0.21,3.55,10.0,0.7266208711474138,0.13044077998286321,0.8065541150843342
0.21,3.5625,4.0,0.7396008090477136,0.10544953304528801,0.7732380468853528
0.21,3.5625,10.0,0.7268536769253031,0.13002605523256627,0.80655240544247
0.21,3.575,4.0,0.7398211905197692,0.10504166957316223,0.773225363312396
0.21,3.575,10.0,0.7270893947479621,0.12961647004933147,0.8065661711722982
0.21,3.5875,4.0,0.7400409356595997,0.10463869087095458,0.7732238072348447
0.21,3.5875,10.0,0.7273278264477687,0.12921196066854307,0.8065949513472997
0.21,3.6,4.0,0.7402598088390117,0.10424052602624514,0.7732328550395703
0.21,3.6125,4.0,0.7404775721627065,0.1038471035001317,0.7732519797415043
0.21,3.625,4.0,0.7406939857980661,0.10345835119833408,0.7732806514640178
0.21,3.6375,4.0,0.7409088083143105,0.10307419652864018,0.7733183379115677
0.21,3.65,4.0,0.7411217970367299,0.10269456646919833,0.7733645048682164
0.21,4.5,2.0,0.7597557954904522,0.07627688318528975,0.7798015081312893
0.21,4.5,4.0,0.7415993423975149,0.08387305411639887,0.7727157039498929
0.21,4.5,6.0,0.7355368897473757,0.09519428532973351,0.7910775819829508
0.2125,3.15,10.0,0.7214288567749861,0.14761043013657252,0.8165313666753639
0.2125,3.1625,10.0,0.7214980068358853,0.14700530996644603,0.8158883890899025
0.2125,3.175,10.0,0.7215732763069971,0.1464066206244682,0.81526761306411
0.2125,3.1875,10.0,0.7216546482186461,0.14581434580462282,0.8146690466391447
0.2125,3.2,10.0,0.7217421010378552,0.1452284676263523,0.8140926863678316
0.2125,3.2125,10.0,0.7218356086276,0.1446489666373693,0.8135385169962841
0.2125,3.225,10.0,0.7219351401891159,0.14407582181787507,0.8130065111276664
0.2125,3.2375,10.0,0.7220406601924684,0.14350901058658522,0.8124966288747059
0.2125,3.25,10.0,0.7221521282929463,0.14294850880354162,0.8120088175025014
0.2125,3.2625,10.0,0.722269499243053,0.14239429076890744,0.8115430110635985
0.2125,3.275,10.0,0.7223927227925192,0.14184632923461687,0.8110991300336257
0.2125,3.2875,10.0,0.7225217435875022,0.14130459539754595,0.8106770809472134
0.2125,3.3,10.0,0.7226565010635081,0.14076905890473485,0.8102767560457242
0.2125,3.3125,10.0,0.7227969293365233,0.14023968785459318,0.8098980329306094
0.2125,3.325,10.0,0.7229429570940634,0.13971644879910936,0.8095407742325145
0.2125,3.3375,10.0,0.7230945074868742,0.1391993067456583,0.809204827307245
0.2125,3.35,10.0,0.7232514980177812,0.13868822515700155,0.8088900239446701
0.2125,3.3625,10.0,0.7234138404371387,0.1381831659551035,0.8085961801158764
0.2125,3.375,8.0,0.7303030192788681,0.13437230434879655,0.806498403877446
0.2125,3.375,10.0,0.7235814406367315,0.13768408952334088,0.8083230957435246
0.2125,3.3875,4.0,0.7364323576198962,0.11192840756894659,0.7744979452931087
0.2125,3.3875,8.0,0.7304180707958743,0.1338775440932511,0.8062791676097282
0.2125,3.3875,10.0,0.7237541985486466,0.1371909547087123,0.8080705545146758
0.2125,3.4,4.0,0.7366402256822234,0.11144484508558247,0.7742845612652757
0.2125,3.4,8.0,0.7305372821956636,0.1333886458056121,0.8060816736008013
0.2125,3.4,10.0,0.7239320080442276,0.13670371882806476,0.8078383237291966
0.2125,3.4125,4.0,0.7368503544347622,0.11096706381054318,0.7740889416092777
0.2125,3.4125,8.0,0.7306605363491361,0.1329055615482289,0.805905695647753
0.2125,3.4125,10.0,0.7241147568398727,0.13622233766970074,0.8076261541940081
0.2125,3.425,4.0,0.7370625665208757,0.11049500765206517,0.7739106537277843
0.2125,3.425,8.0,0.7307877090374045,0.13242824184566657,0.8057509851166349
0.2125,3.425,10.0,0.724302326405523,0.13574676550121148,0.8074337801610688
0.2125,3.4375,4.0,0.7372766790253182,0.11002861919672616,0.7737492554965891
0.2125,3.4375,8.0,0.7309186690543081,0.13195663571041605,0.8056172700904065
0.2125,3.4375,10.0,0.7244945918764093,0.13527695508132798,0.8072609193185163
0.2125,3.45,4.0,0.7374925036196933,0.10956783974278769,0.773604295669754
0.2125,3.45,10.0,0.7246914219762908,0.13481285766433965,0.8071072728272294
0.2125,3.4625,4.0,0.737709846727632,0.10911260934016644,0.7734753142992383
0.2125,3.4625,10.0,0.7248926789451726,0.13435442301676598,0.8069725254126573
0.2125,3.475,4.0,0.7379285096994234,0.10866286683000353,0.7733618431684502
0.2125,3.475,10.0,0.7250982184863395,0.13390159943282257,0.8068563455151494
0.2125,3.4875,4.0,0.7381482890101962,0.10821854988724694,0.7732634062404232
0.2125,3.4875,10.0,0.7253078897373445,0.13345433375390456,0.8067583854803632
0.2125,3.5,4.0,0.738368976465434,0.10777959506383628,0.7731795201104921
0.2125,3.5,10.0,0.7255215352688691,0.13301257139208733,0.8066782818143607
0.2125,3.5125,4.0,0.738590359422136,0.10734593783590503,0.7731096944641727
0.2125,3.5125,10.0,0.7257389911421724,0.13257625636628123,0.806615655473299
0.2125,3.525,4.0,0.7388122210237504,0.10691751265158514,0.7730534325295573
0.2125,3.525,10.0,0.7259600870116859,0.13214533132472797,0.806570112208246
0.2125,3.5375,4.0,0.7390343404417071,0.10649425298403409,0.7730102315292875
0.2125,3.5375,10.0,0.7261846462994815,0.13171973759863018,0.8065412429516217
0.2125,3.55,4.0,0.7392564931330864,0.10607609138345764,0.7729795831264806
0.2125,3.55,10.0,0.7264124864208329,0.13129941523850705,0.8065286242517338
0.2125,3.5625,4.0,0.7394784511061099,0.10566295953033772,0.7729609738724846
0.2125,3.5625,10.0,0.7266434190603003,0.1308843030692301,0.8065318187513295
0.2125,3.575,4.0,0.739699983201522,0.10525478829508786,0.7729538856547723
0.2125,3.575,10.0,0.7268772504790256,0.13047433874385353,0.806550375723101
0.2125,3.5875,4.0,0.7399208553866022,0.10485150779529827,0.7729577961503218
0.2125,3.6,4.0,0.7401408310596084,0.10445304745478874,0.7729721792875736
0.2125,3.6125,4.0,0.7403596713738577,0.1040593360652726,0.7729965057159823
0.2125,3.625,4.0,0.7405771355670242,0.10367030184761902,0.7730302432879437
0.2125,3.6375,4.0,0.7407929813075484,0.1032858725169317,0.7730728575439552
0.2125,3.65,4.0,0.7410069650484628,0.10290597534381117,0.7731238122121212
0.2125,3.6625,4.0,0.741218842394662,0.10253053721943335,0.7731825697175021
0.2125,4.5,2.0,0.7597961098679187,0.0761984590983185,0.7796482579731585
0.2125,4.5,4.0,0.7414954225748536,0.08409011769891,0.7725068033582613
0.2125,4.5,6.0,0.735314747609962,0.09566620860485577,0.7908954703148822
0.215,3.125,10.0,0.7211818879095294,0.14974325768469005,0.8176783371422024
0.215,3.1375,10.0,0.7212370198287995,0.14912474061757014,0.8169981053466585
0.215,3.15,10.0,0.7212982903562741,0.14851267862360673,0.8163400108442362
0.215,3.1625,10.0,0.7213656919777716,0.14790705908778717,0.8157040815969487
0.215,3.175,10.0,0.7214392125784863,0.14730786780127464,0.8150903345201836
0.215,3.1875,10.0,0.7215188354480412,0.14671508895839527,0.8144987752269032
0.215,3.2,10.0,0.7216045392554697,0.1461287051670829,0.8139293977297974
0.215,3.2125,10.0,0.7216962980131175,0.14554869745189192,0.8133821841386569
0.215,3.225,10.0,0.7217940810218805,0.14497504525721103,0.812857104331728
0.215,3.2375,10.0,0.7218978528031625,0.14440772645228483,0.8123541156200381
0.215,3.25,10.0,0.7220075730205641,0.14384671733241886,0.8118731623935793
0.215,3.2625,10.0,0.7221231963900815,0.14329199262199255,0.8114141757725554
0.215,3.275,10.0,0.7222446725848461,0.14274352547747218,0.8109770732489245
0.215,3.2875,10.0,0.7223719461319594,0.1422012874864065,0.8105617583351152
0.215,3.3,10.0,0.7225049563079429,0.14166524867626454,0.8101681202173814
0.215,3.3125,4.0,0.7351082149561649,0.11519049403501319,0.7757996666303115
0.215,3.3125,10.0,0.7226436370280751,0.14113537750800825,0.8097960334171748
0.215,3.325,4.0,0.7353005608386781,0.11467080086043638,0.7754788782790591
0.215,3.325,10.0,0.7227879167380941,0.1406116408815155,0.8094453574731881
0.215,3.3375,4.0,0.73549610424692,0.1141571940083667,0.7751781602025154
0.215,3.3375,10.0,0.7229377183028822,0.1400940041389949,0.8091159366399931
0.215,3.35,4.0,0.7356947024826631,0.11364962641027469,0.7748971410080385
0.215,3.35,10.0,0.7230929588952345,0.13958243106558826,0.8088075996098811
0.215,3.3625,4.0,0.735896206731931,0.11314804949881356,0.7746354378365914
0.215,3.3625,10.0,0.7232535498900041,0.13907688389218267,0.8085201592576265
0.215,3.375,4.0,0.7361004621235889,0.11265241322991369,0.7743926566392124
0.215,3.375,8.0,0.730139012565154,0.13508796212290217,0.8063143427190586
0.215,3.375,10.0,0.723419396753766,0.13857732329922684,0.808253412428703
0.215,3.3875,4.0,0.7363073077956759,0.11216266611050144,0.7741683924773941
0.215,3.3875,8.0,0.7302533453564959,0.13459268196734356,0.806101993955098
0.215,3.3875,10.0,0.7235903989454825,0.13808370842115003,0.8080071397507037
0.215,3.4,4.0,0.7365165769814571,0.1116787552268203,0.7739622298446954
0.215,3.4,8.0,0.7303718328084804,0.13410326603253722,0.8059113005536398
0.215,3.4,10.0,0.7237664498141524,0.1375959968517852,0.8077811054869494
0.215,3.4125,4.0,0.7367280971054992,0.11120062627295313,0.773773743003542
0.215,3.4125,8.0,0.7304943573540039,0.1336196668809739,0.8057420313326126
0.215,3.4125,10.0,0.7239474365023285,0.13711414464918978,0.8075750574386124
0.215,3.425,4.0,0.7369416898994664,0.11072822358075014,0.7736024963479017
0.215,3.425,8.0,0.730620794320123,0.13314183553113343,0.8055939325825798
0.215,3.425,10.0,0.7241332398582724,0.13663810634910317,0.8073887268841059
0.215,3.4375,4.0,0.7371571715301395,0.11026149015538128,0.7734480447880382
0.215,3.4375,8.0,0.730751012029996,0.13266972148480177,0.8054667272661531
0.215,3.4375,10.0,0.7243237343521833,0.13616783496655366,0.8072218285698038
0.215,3.45,4.0,0.7373743527459333,0.10980036771189264,0.7733099341460938
0.215,3.45,8.0,0.7308848719288666,0.13220327275458876,0.8053601142311885
0.215,3.45,10.0,0.7245187880027776,0.1357032820177522,0.8070740607523686
0.215,3.4625,4.0,0.7375930390378372,0.10934479671116043,0.77318770157403
0.215,3.4625,8.0,0.7310222287293575,0.13174243589325377,0.8052737674771373
0.215,3.4625,10.0,0.7247182623182892,0.13524439752893022,0.8069451052925488
0.215,3.475,4.0,0.7378130308176317,0.10889471639946044,0.7730808759870391
0.215,3.475,10.0,0.7249220122540154,0.13479113005803248,0.8068346277951032
0.215,3.4875,4.0,0.7380341236108543,0.10845006484984512,0.7729889785004698
0.215,3.4875,10.0,0.7251298861998479,0.1343434267174143,0.8067422778077862
0.215,3.5,4.0,0.7382561082634554,0.10801077900954666,0.7729115228833472
0.215,3.5,10.0,0.725341726000075,0.1339012331959362,0.8066676890660387
0.215,3.5125,4.0,0.7384787711635306,0.1075767947457729,0.7728480160127377
0.215,3.5125,10.0,0.725557367016373,0.13346449379572103,0.806610479790834
0.215,3.525,4.0,0.7387018944748669,0.10714804688748639,0.7727979583245961
0.215,3.525,10.0,0.7257766382436015,0.1330331514626851,0.8065702530319475
0.215,3.5375,4.0,0.738925256384263,0.10672446928365369,0.7727608442723489
0.215,3.5375,10.0,0.7259993624759596,0.1326071478295219,0.8065465970590382
0.215,3.55,4.0,0.7391486313578929,0.10630599485305864,0.7727361627850551
0.215,3.55,10.0,0.7262253565255395,0.13218642326109653,0.8065390858056066
0.215,3.5625,4.0,0.7393717904164946,0.10589255563793205,0.7727233977195198
0.215,3.575,4.0,0.7395945014170775,0.10548408285979077,0.7727220283229554
0.215,3.5875,4.0,0.7398165293514979,0.10508050697909302,0.7727315296983143
0.215,3.6,4.0,0.7400376366588064,0.10468175775268447,0.7727513732745431
0.215,3.6125,4.0,0.7402575835477815,0.10428776429506047,0.7727810272866821
0.215,3.625,4.0,0.7404761283342939,0.10389845513842323,0.7728199572674941
0.215,3.6375,4.0,0.740693027790568,0.10351375829796129,0.7728676265419078
0.215,3.65,4.0,0.7409080375040601,0.1031336013333127,0.7729234967324285
0.215,3.6625,4.0,0.7411209122446472,0.10275791141364367,0.7729870282783311
0.215,4.5,2.0,0.7598535913356058,0.07613251483920105,0.7795474820101149
0.215,4.5,4.0,0.741409745841491,0.08432366508999029,0.7723470895679758
0.215,4.5,6.0,0.7351124725175221,0.09615857039810219,0.7907610750944947
0.2175,3.1,10.0,0.7209877270302573,0.15193261006353218,0.8189192760427031
0.2175,3.1125,10.0,0.7210288705545587,0.15130068783965372,0.8182021521232037
0.2175,3.125,10.0,0.7210761485519057,0.15067523492187176,0.8175070612035044
0.2175,3.1375,10.0,0.7211295634827769,0.15005624247073918,0.8168340508599078
0.2175,3.15,10.0,0.7211891130863416,0.14944370003510815,0.8161831579763288
0.2175,3.1625,10.0,0.7212547904238935,0.14883759556197232,0.8155544085274483
0.2175,3.175,10.0,0.7213265839004456,0.14823791538903494,0.8149478173347267
0.2175,3.1875,10.0,0.7214044772617956,0.14764464426057686,0.8143633878039946
0.2175,3.2,10.0,0.7214884495769253,0.14705776531881948,0.8138011116436383
0.2175,3.2125,10.0,0.7215784752016563,0.14647726011416876,0.8132609685585959
0.2175,3.225,10.0,0.7216745237243779,0.14590310860380895,0.8127429259343703
0.2175,3.2375,4.0,0.7339017870291993,0.11869386903517627,0.777781539483945
0.2175,3.2375,10.0,0.721776559901508,0.1453352891589338,0.8122469385061348
0.2175,3.25,4.0,0.7340737731646491,0.11813643510209387,0.7773413473488896
0.2175,3.25,10.0,0.7218845435786121,0.1447737785607292,0.8117729480202462
0.2175,3.2625,4.0,0.73424968362591,0.1175853330292172,0.7769231494953889
0.2175,3.2625,10.0,0.7219984296029653,0.14421855200499306,0.8113208828857716
0.2175,3.275,4.0,0.7344294119972399,0.11704052557087453,0.7765266448705807
0.2175,3.275,10.0,0.7221181677295139,0.14366958310796019,0.8108906578319229
0.2175,3.2875,4.0,0.7346128456807339,0.11650197387752698,0.7761515196921009
0.2175,3.2875,10.0,0.7222437025175474,0.14312684390148162,0.8104821735633819
0.2175,3.3,4.0,0.7347998658823087,0.11596963751605537,0.7757974476286483
0.2175,3.3,10.0,0.7223749732255783,0.1425903048382471,0.8100953164198428
0.2175,3.3125,4.0,0.7349903475997236,0.11544347447940155,0.7754640899775944
0.2175,3.3125,10.0,0.7225119137018199,0.14205993479278928,0.8097299580531351
0.2175,3.325,4.0,0.735184159632033,0.11492344120002596,0.775151095871143
0.2175,3.325,10.0,0.7226544522732805,0.14153570106690688,0.8093859551119381
0.2175,3.3375,4.0,0.7353811645913212,0.11440949257340827,0.7748581024961284
0.2175,3.3375,10.0,0.7228025116347752,0.14101756938504517,0.8090631489487167
0.2175,3.35,4.0,0.7355812189332605,0.113901581970099,0.7745847353384249
0.2175,3.35,10.0,0.7229560087354929,0.1405055039041378,0.8087613653507019
0.2175,3.3625,4.0,0.7357841729979373,0.11339966126122873,0.7743306084379015
0.2175,3.3625,8.0,0.7298852194532932,0.13632996693689317,0.8063958112585177
0.2175,3.3625,10.0,0.72311485467298,0.13999946721320522,0.8084804142957641
0.2175,3.375,4.0,0.7359898710629829,0.11290368084321387,0.7740953246727693
0.2175,3.375,8.0,0.7299945835924803,0.1358282545339091,0.8061686221774955
0.2175,3.375,10.0,0.7232789545821512,0.13949942033917967,0.8082200897385201
0.2175,3.3875,4.0,0.7361981514134095,0.11241358965724008,0.7738784760615062
0.2175,3.3875,8.0,0.7301082079648041,0.13533245406677513,0.805963205080592
0.2175,3.3875,10.0,0.7234482075333476,0.13900532275172578,0.8079801694335658
0.2175,3.4,4.0,0.73640884642204,0.11192933521898957,0.7736796440782815
0.2175,3.4,8.0,0.7302259818836845,0.13484252018853293,0.8057793453841514
0.2175,3.4,10.0,0.7236225064325942,0.13851713237027055,0.8077604147949904
0.2175,3.4125,4.0,0.7366217826489243,0.11145086365118043,0.773498400002413
0.2175,3.4125,8.0,0.7303477874589954,0.13435840598230236,0.8056168067127693
0.2175,3.4125,10.0,0.7238017379261756,0.13803480557123454,0.8075605708007502
0.2175,3.425,4.0,0.7368367809527351,0.11097811971008006,0.7733343052742921
0.2175,3.425,8.0,0.7304734996735835,0.13388006298056399,0.8054753301335816
0.2175,3.425,10.0,0.7239857823149918,0.13755829720209184,0.8073803659326215
0.2175,3.4375,4.0,0.7370536566209054,0.11051104682025412,0.7731869118774662
0.2175,3.4375,8.0,0.7306029864817071,0.13340744119388218,0.8053546334060236
0.2175,3.4375,10.0,0.7241745134763283,0.13708756058659263,0.8072195121795757
0.2175,3.45,4.0,0.7372722195129681,0.11004958710810997,0.7730557627345015
